fecha,prec,temt,dirv,velv,radg,humr
2019-10-12 20:30:00,0.0,17.7,309.5,3.3,0.0,80.0
2019-10-12 20:45:00,0.0,18.6,21.4,2.9,0.0,74.0
2019-10-12 21:00:00,0.0,18.9,328.2,3.3,0.0,70.0
2019-10-12 21:15:00,0.0,17.9,2.7,2.0,0.0,75.0
2019-10-12 21:30:00,0.0,17.8,0.0,1.3,0.0,75.0
2019-10-12 21:45:00,0.0,17.7,13.5,1.6,0.0,75.0
2019-10-12 22:00:00,0.0,17.5,0.0,1.5,0.0,76.0
2019-10-12 22:15:00,0.0,17.4,355.5,1.9,0.0,76.0
2019-10-12 22:30:00,0.0,17.1,355.5,1.7,0.0,77.0
2019-10-12 22:45:00,0.0,16.7,355.5,1.7,0.0,80.0
2019-10-12 23:00:00,0.0,16.5,355.5,1.5,0.0,81.0
2019-10-12 23:15:00,0.0,16.4,12.7,1.3,0.0,82.0
2019-10-12 23:30:00,0.0,16.0,12.7,0.0,0.0,83.0
2019-10-12 23:45:00,0.0,15.5,12.7,0.1,0.0,86.0
2019-10-13 00:00:00,0.0,15.3,12.7,0.0,0.0,87.0
2019-10-13 00:15:00,0.0,15.1,74.2,0.9,0.0,88.0
2019-10-13 00:30:00,0.0,14.8,74.2,0.0,0.0,88.0
2019-10-13 00:45:00,0.0,14.7,74.2,0.2,0.0,88.0
2019-10-13 01:00:00,0.0,14.7,86.8,0.7,0.0,88.0
2019-10-13 01:15:00,0.0,14.5,286.2,1.1,0.0,88.0
2019-10-13 01:30:00,0.0,14.9,12.9,1.5,0.0,86.0
2019-10-13 01:45:00,0.0,15.6,70.1,3.8,0.0,79.0
2019-10-13 02:00:00,0.0,15.3,62.2,1.6,0.0,78.0
2019-10-13 02:15:00,0.0,14.9,59.4,1.2,0.0,80.0
2019-10-13 02:30:00,0.0,14.8,46.3,1.5,0.0,81.0
2019-10-13 02:45:00,0.0,14.6,32.0,0.5,0.0,81.0
2019-10-13 03:00:00,0.0,14.3,72.0,0.1,0.0,82.0
2019-10-13 03:15:00,0.0,14.3,199.3,0.4,0.0,83.0
2019-10-13 03:30:00,0.0,14.1,349.4,1.1,0.0,82.0
2019-10-13 03:45:00,0.0,14.1,8.7,1.2,0.0,83.0
2019-10-13 04:00:00,0.0,14.0,274.3,0.5,0.0,82.0
2019-10-13 04:15:00,0.0,13.9,274.3,0.2,0.0,83.0
2019-10-13 04:30:00,0.0,13.6,274.3,0.2,0.0,84.0
2019-10-13 04:45:00,0.0,13.2,274.3,0.2,0.0,85.0
2019-10-13 05:00:00,0.0,13.4,42.3,0.3,0.0,85.0
2019-10-13 05:15:00,0.0,13.5,42.5,0.5,0.0,85.0
2019-10-13 05:30:00,0.0,13.1,42.5,0.1,0.0,86.0
2019-10-13 05:45:00,0.0,13.0,42.5,0.0,0.0,87.0
2019-10-13 06:00:00,0.0,13.1,42.5,0.0,0.0,88.0
2019-10-13 06:15:00,0.0,13.0,42.5,0.0,0.0,88.0
2019-10-13 06:30:00,0.0,12.5,337.2,0.8,0.0,88.0
2019-10-13 06:45:00,0.0,12.4,337.2,0.6,0.0,89.0
2019-10-13 07:00:00,0.0,12.4,0.7,2.0,0.0,89.0
2019-10-13 07:15:00,0.0,12.3,38.0,1.9,0.0,90.0
2019-10-13 07:30:00,0.0,12.0,38.7,1.4,0.0,90.0
2019-10-13 07:45:00,0.0,11.9,38.4,0.8,1.0,90.0
2019-10-13 08:00:00,0.0,11.8,12.3,0.7,10.7,91.0
2019-10-13 08:15:00,0.0,11.6,11.6,0.2,21.5,91.0
2019-10-13 08:30:00,0.0,11.9,11.6,0.1,53.7,91.0
2019-10-13 08:45:00,0.0,12.6,3.5,2.0,133.3,91.0
2019-10-13 09:00:00,0.0,13.1,0.4,1.6,181.7,90.0
2019-10-13 09:15:00,0.0,13.9,0.5,2.3,227.1,89.0
2019-10-13 09:30:00,0.0,14.9,354.4,1.8,273.0,87.0
2019-10-13 09:45:00,0.0,15.6,335.1,1.1,319.4,83.0
2019-10-13 10:00:00,0.0,16.8,25.7,0.9,364.8,77.0
2019-10-13 10:15:00,0.0,17.7,56.4,0.8,410.3,73.0
2019-10-13 10:30:00,0.0,18.0,343.7,1.6,451.8,71.0
2019-10-13 10:45:00,0.0,18.5,344.0,1.3,493.3,70.0
2019-10-13 11:00:00,0.0,19.0,1.9,1.6,528.4,68.0
2019-10-13 11:15:00,0.0,19.7,186.2,0.9,562.1,66.0
2019-10-13 11:30:00,0.0,20.1,90.9,1.6,594.4,64.0
2019-10-13 11:45:00,0.0,21.0,167.6,1.0,620.3,61.0
2019-10-13 12:00:00,0.0,21.1,85.9,1.9,644.7,62.0
2019-10-13 12:15:00,0.0,21.6,115.0,1.3,664.7,60.0
2019-10-13 12:30:00,0.0,22.4,209.3,1.8,680.3,57.0
2019-10-13 12:45:00,0.0,22.8,98.3,1.5,694.0,56.0
2019-10-13 13:00:00,0.0,23.0,177.3,2.4,705.3,55.0
2019-10-13 13:15:00,0.0,23.4,113.1,2.4,709.2,54.0
2019-10-13 13:30:00,0.0,23.8,157.2,1.4,709.2,52.0
2019-10-13 13:45:00,0.0,24.3,36.5,1.7,706.7,49.0
2019-10-13 14:00:00,0.0,24.7,70.5,1.5,706.2,46.0
2019-10-13 14:15:00,0.0,25.0,28.3,1.3,703.3,44.0
2019-10-13 14:30:00,0.0,25.6,151.5,2.9,687.2,39.0
2019-10-13 14:45:00,0.0,25.7,111.9,1.4,671.6,39.0
2019-10-13 15:00:00,0.0,25.9,109.1,1.5,645.2,38.0
2019-10-13 15:15:00,0.0,26.3,124.4,1.8,619.8,36.0
2019-10-13 15:30:00,0.0,26.6,148.5,2.2,602.2,34.0
2019-10-13 15:45:00,0.0,26.7,44.8,1.3,572.9,33.0
2019-10-13 16:00:00,0.0,27.0,346.8,1.4,532.4,30.0
2019-10-13 16:15:00,0.0,27.4,79.4,1.7,497.7,27.0
2019-10-13 16:30:00,0.0,27.3,167.1,1.0,460.6,29.0
2019-10-13 16:45:00,0.0,27.7,162.7,1.6,419.0,30.0
2019-10-13 17:00:00,0.0,27.7,350.6,1.3,371.2,29.0
2019-10-13 17:15:00,0.0,27.4,191.0,2.1,327.2,30.0
2019-10-13 17:30:00,0.0,27.8,256.2,1.2,282.3,30.0
2019-10-13 17:45:00,0.0,27.8,258.5,2.0,241.3,30.0
2019-10-13 18:00:00,0.0,27.9,348.0,1.5,198.3,30.0
2019-10-13 18:15:00,0.0,26.6,292.0,5.9,153.8,35.0
2019-10-13 18:30:00,0.0,25.9,276.1,6.6,125.0,38.0
2019-10-13 18:45:00,0.0,25.6,267.6,5.1,107.9,39.0
2019-10-13 19:00:00,0.0,25.3,286.6,5.0,94.7,39.0
2019-10-13 19:15:00,0.0,25.0,100.6,3.1,56.7,41.0
2019-10-13 19:30:00,1.2,19.5,322.7,7.3,1.0,77.0
2019-10-13 19:45:00,0.7,16.4,201.6,4.8,0.0,88.0
2019-10-13 20:00:00,0.5,16.7,198.2,3.7,0.0,83.0
2019-10-13 20:15:00,0.7,17.1,195.8,7.2,0.0,78.0
2019-10-13 20:30:00,1.0,17.0,198.3,8.7,0.0,81.0
2019-10-13 20:45:00,0.9,16.8,165.3,5.9,0.0,82.0
2019-10-13 21:00:00,1.0,16.8,126.6,3.7,0.0,83.0
2019-10-13 21:15:00,0.9,16.8,122.0,1.7,0.0,85.0
2019-10-13 21:30:00,0.8,16.8,122.0,1.1,0.0,86.0
2019-10-13 21:45:00,0.7,16.8,122.0,0.3,0.0,86.0
2019-10-13 22:00:00,0.5,17.0,122.0,0.3,0.0,86.0
2019-10-13 22:15:00,0.1,16.9,122.0,0.0,0.0,86.0
2019-10-13 22:30:00,0.0,16.6,317.2,1.2,0.0,87.0
2019-10-13 22:45:00,0.0,16.6,27.3,0.9,0.0,88.0
2019-10-13 23:00:00,0.0,16.7,27.4,0.3,0.0,88.0
2019-10-13 23:15:00,0.0,16.7,27.4,1.1,0.0,87.0
2019-10-13 23:30:00,0.0,16.9,27.4,0.8,0.0,85.0
2019-10-13 23:45:00,0.0,17.0,27.4,0.8,0.0,83.0
2019-10-14 00:00:00,0.0,16.9,334.0,0.2,0.0,84.0
2019-10-14 00:15:00,0.0,16.6,330.5,0.3,0.0,85.0
2019-10-14 00:30:00,0.0,16.6,121.9,0.6,0.0,86.0
2019-10-14 00:45:00,0.0,16.6,132.2,0.1,0.0,87.0
2019-10-14 01:00:00,0.0,16.6,131.9,0.2,0.0,86.0
2019-10-14 01:15:00,0.0,16.6,132.1,0.0,0.0,86.0
2019-10-14 01:30:00,0.0,16.5,132.2,0.0,0.0,87.0
2019-10-14 01:45:00,0.0,16.2,132.2,0.0,0.0,87.0
